# PE [eV/atom] | lambda
-5.372708924086095017 1
-5.3725988971741980293 0.999996000016
-5.3724812883146721987 0.999992000063999
-5.3723674406471264575 0.999988000143998
-5.37227172643682227 0.999984000255996
-5.3722101485345827854 0.999980000399992
-5.3721976225090264379 0.999976000575986
-5.3722440314818848961 0.999972000783978
-5.3723522418190770011 0.999968001023967
-5.3725175854782873941 0.999964001295953
-5.3727292916830178271 0.999960001599936
-5.3729698248887771683 0.999956001935915
-5.3732173618299450268 0.999952002303889
-5.3734504380194811901 0.999948002703859
-5.3736503069254730747 0.999944003135824
...
