(written by ASE)

1000 atoms
1 atom types

0.0      26.450743363845181  xlo xhi
0.0      22.907015702072584  ylo yhi
0.0       21.59694151957633  zlo zhi
      13.22537168192259       13.22537168192259      7.6356719006908609  xy xz yz

Masses

     1      196.96656894933145 # Au

Atoms # atomic

     1   1                       0                       0                       0
     2   1      1.3225371681922593     0.76356719006908613      2.1596941519576327
     3   1      2.6450743363845186      1.5271343801381723      4.3193883039152654
     4   1      3.9676115045767775      2.2907015702072586      6.4790824558728985
     5   1      5.2901486727690372      3.0542687602763445      8.6387766078305308
     6   1      6.6126858409612961      3.8178359503454304      10.798470759788163
     7   1      7.9352230091535549      4.5814031404145172      12.958164911745797
     8   1      9.2577601773458138      5.3449703304836031      15.117859063703428
     9   1      10.580297345538074      6.1085375205526891      17.277553215661062
    10   1      11.902834513730333      6.8721047106217759      19.437247367618696
    11   1      1.3225371681922593      2.2907015702072586                       0
    12   1      2.6450743363845186      3.0542687602763445      2.1596941519576331
    13   1      3.9676115045767779      3.8178359503454313      4.3193883039152654
    14   1      5.2901486727690372      4.5814031404145164      6.4790824558728977
    15   1      6.6126858409612961      5.3449703304836023      8.6387766078305308
    16   1      7.9352230091535549      6.1085375205526899      10.798470759788161
    17   1      9.2577601773458138       6.872104710621775      12.958164911745795
    18   1      10.580297345538073      7.6356719006908609      15.117859063703429
    19   1      11.902834513730333      8.3992390907599486      17.277553215661062
    20   1      13.225371681922592      9.1628062808290309      19.437247367618692
    21   1      2.6450743363845186      4.5814031404145172                       0
    22   1      3.9676115045767779      5.3449703304836031      2.1596941519576327
    23   1      5.2901486727690372      6.1085375205526891      4.3193883039152663
    24   1      6.6126858409612961       6.872104710621775      6.4790824558728985
    25   1      7.9352230091535558      7.6356719006908627      8.6387766078305308
    26   1      9.2577601773458156      8.3992390907599486      10.798470759788163
    27   1      10.580297345538074      9.1628062808290327      12.958164911745795
    28   1      11.902834513730333      9.9263734708981204      15.117859063703429
    29   1      13.225371681922592      10.689940660967205      17.277553215661062
    30   1      14.547908850114851      11.453507851036292      19.437247367618692
    31   1      3.9676115045767775      6.8721047106217759  4.4408920985006262e-16
    32   1      5.2901486727690372      7.6356719006908618      2.1596941519576327
    33   1      6.6126858409612961      8.3992390907599486      4.3193883039152645
    34   1      7.9352230091535549      9.1628062808290345      6.4790824558728985
    35   1      9.2577601773458156      9.9263734708981204      8.6387766078305308
    36   1      10.580297345538074      10.689940660967206      10.798470759788163
    37   1      11.902834513730333      11.453507851036292      12.958164911745797
    38   1      13.225371681922592      12.217075041105378      15.117859063703428
    39   1      14.547908850114851      12.980642231174468      17.277553215661065
    40   1       15.87044601830711       13.74420942124355      19.437247367618696
    41   1      5.2901486727690372      9.1628062808290345                       0
    42   1      6.6126858409612961      9.9263734708981204      2.1596941519576323
