# step [fs] | vol [Ang^3] | Temp [K] | lx, ly, lz [Ang] | xy, xz, yz [tilt factors]
620 13093.514282 281.911350 26.45413 22.91267 21.60166 13.22552 13.22939 7.64152
630 13123.877431 323.810422 26.47404 22.92743 21.62154 13.23396 13.23894 7.64418
640 13124.927802 312.949408 26.47630 22.92626 21.62252 13.23400 13.23954 7.64112
650 13095.809495 286.952033 26.45939 22.90975 21.60391 13.22519 13.23049 7.63300
660 13083.554338 305.576423 26.45313 22.90424 21.59398 13.22273 13.22664 7.62886
670 13106.665359 306.496572 26.46890 22.91865 21.60565 13.23205 13.23362 7.63237
680 13129.142970 327.900609 26.48263 22.93136 21.61949 13.24089 13.23983 7.63698
690 13115.027522 330.707599 26.47154 22.92214 21.61398 13.23751 13.23402 7.63596
700 13086.265524 297.274994 26.45156 22.90514 21.59890 13.22912 13.22349 7.63335
710 13089.576832 311.394833 26.45398 22.90870 21.59903 13.23100 13.22382 7.63765
720 13119.431979 310.524561 26.47405 22.92881 21.61291 13.24105 13.23330 7.64689
730 13129.389283 322.170995 26.47998 22.93645 21.61727 13.24329 13.23626 7.65105
740 13103.079890 366.222255 26.46136 22.92089 21.60378 13.23262 13.22755 7.64618
750 13078.997911 328.685445 26.44464 22.90474 21.59293 13.22277 13.22063 7.63964
760 13096.753528 287.356079 26.45660 22.91255 21.60510 13.22715 13.22851 7.63989
770 13131.212948 289.690403 26.48046 22.93170 21.62435 13.23780 13.24264 7.64321
780 13128.947459 290.977376 26.48020 22.93177 21.62076 13.23746 13.24480 7.64001
790 13093.129152 348.087467 26.45718 22.91260 21.59859 13.22630 13.23456 7.63104
800 13075.866901 365.485244 26.44581 22.90214 21.58925 13.22089 13.22856 7.62641
810 13102.734951 281.371726 26.46338 22.91591 21.60626 13.23002 13.23562 7.63138
820 13136.442569 265.640954 26.48509 22.93448 21.62657 13.24130 13.24338 7.63899
830 13125.795992 327.474538 26.47735 22.92889 21.62061 13.23818 13.23604 7.63933
840 13083.764771 344.243902 26.44950 22.90587 21.59576 13.22551 13.21950 7.63447
850 13074.294067 312.069306 26.44362 22.90195 21.58862 13.22403 13.21505 7.63590
860 13113.397562 279.698288 26.46933 22.92575 21.60969 13.23845 13.22767 7.64575
870 13141.679608 286.568337 26.48708 22.94179 21.62667 13.24826 13.23738 7.65192
880 13115.162259 314.133682 26.46836 22.92484 21.61426 13.23824 13.22935 7.64604
890 13073.791432 307.027683 26.44058 22.89938 21.59270 13.22265 13.21736 7.63648
900 13081.685385 308.300091 26.44753 22.90360 21.59608 13.22417 13.22333 7.63619
910 13125.127621 329.485065 26.47921 22.92936 21.61755 13.23790 13.24160 7.64253
920 13135.169848 289.854408 26.48719 22.93582 21.62148 13.24020 13.24753 7.64216
930 13099.460110 255.338972 26.46253 22.91487 21.60254 13.22706 13.23631 7.63312
940 13075.782924 292.092199 26.44546 22.89981 21.59160 13.21852 13.22786 7.62733
950 13098.041974 305.149217 26.46028 22.91157 21.60514 13.22678 13.23483 7.63200
960 13129.521126 308.066204 26.48196 22.93024 21.62172 13.23931 13.24502 7.63977
970 13121.231044 316.086602 26.47653 22.92722 21.61534 13.23866 13.24102 7.64024
