LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

2400 atoms
1 atom types

-0.12094605323041208 38.52394605323036 xlo xhi
-0.1024133699426315 33.36038695147668 ylo yhi
-0.049839900302984574 37.676440304822464 zlo zhi
-19.31718103470288 -0.0014998765871342156 -0.0007435113566166946 xy xz yz

Masses

1 28.08499999277529

Atoms # atomic

2 1 1.8107199294586793 1.0090987108994554 0.3470536526945881 0 0 0
3 1 1.8138935860571137 1.01170459153971 2.7137950007485974 0 0 0
242 1 5.6770617263981435 1.011542083111029 0.3512735374834686 0 0 0
243 1 5.677267665011759 1.0124051477154203 2.7125292383681963 0 0 0
482 1 9.534492847360513 1.0101695725852526 0.34924151901440526 0 0 0
483 1 9.539526595335067 1.0102347374539196 2.7108909715982628 0 0 0
722 1 13.409467773270585 1.0093543822303523 0.34600623199259706 0 0 0
962 1 17.265717088149447 1.0044260137819945 0.34168295303641044 0 0 0
963 1 17.266572338786364 1.0094052442788894 2.709868707787661 0 0 0
1203 1 21.13882835303292 1.0163191681606387 2.704792890343463 0 0 0
1202 1 21.140178657893546 1.0127293549985874 0.33666709806024375 0 0 0
1442 1 24.9941012224388 1.017112604857487 0.34147244305069663 0 0 0
1443 1 24.996018225373245 1.0112383121030202 2.700056284115236 0 0 0
1682 1 28.866956103219163 1.0157007655861834 0.33889769635272415 0 0 0
1683 1 28.865781584732698 1.011447372335828 2.709514013711599 0 0 0
1922 1 32.72849307082829 1.01684435297372 0.3429281951087566 0 0 0
1923 1 32.725599370432306 1.0095385413441538 2.7060026029542854 0 0 0
2162 1 36.59099202793663 1.0179360398582862 0.3456048131305457 0 0 0
2163 1 36.593632293341955 1.00946435120629 2.710973551711488 0 0 0
26 1 -0.12319960071591893 4.359436558431533 0.33753912629463473 0 0 0
27 1 -0.11911225878918544 4.355317527358134 2.70504901936311 0 0 0
266 1 3.742168788862404 4.3618564052663436 0.3465211810727912 0 0 0
267 1 3.743557914888278 4.35697613251329 2.7088888385096213 0 0 0
506 1 7.606801776240357 4.357724882156437 0.3476090414998637 0 0 0
507 1 7.605803391285654 4.356369778721776 2.7074443099503736 0 0 0
746 1 11.473114615560693 4.359653258636299 0.3473799249886875 0 0 0
986 1 15.332658787075179 4.355728352106169 0.3459716648131161 0 0 0
987 1 15.339410372564554 4.3565011788274175 2.710749176632209 0 0 0
1226 1 19.204610673814397 4.357542684731664 0.3474238056406527 0 0 0
1227 1 19.202922854944923 4.3641820899866595 2.7097799303938603 0 0 0
1466 1 23.0669053911365 4.353070273313563 0.34979594130211966 0 0 0
1467 1 23.06115321855697 4.3593931325887905 2.7051455683432097 0 0 0
1706 1 26.93101169516873 4.360900211581695 0.3406657642492521 0 0 0
1946 1 30.797375123864178 4.356906698632014 0.34099952727249916 0 0 0
1947 1 30.794905080159513 4.358824506176348 2.704602995999792 0 0 0
2186 1 34.661131850615 4.358298511588111 0.3385479506601859 0 0 0
2187 1 34.65937773520797 4.358326981334649 2.705345999323976 0 0 0
50 1 -2.0519811805299417 7.704691939789367 0.3412181989072966 0 0 0
290 1 1.809236321406566 7.703089645027861 0.34466776789660986 0 0 0
530 1 5.675994372458077 7.702273985595535 0.34321685206625424 0 0 0
531 1 5.672705524702979 7.702429877545867 2.708901612312119 0 0 0
770 1 9.542132572580874 7.705977928324467 0.34622635215334935 0 0 0
771 1 9.535505945213888 7.701284519390778 2.7070770332194973 0 0 0
1010 1 13.410011437812901 7.705722373786153 0.3424650849815233 0 0 0
1011 1 13.404743200349662 7.7017618826882215 2.7006745107138235 0 0 0
1250 1 17.26576556594601 7.709808874697151 0.34332165293340755 0 0 0
1251 1 17.27463608296046 7.700826834117286 2.7064282392110495 0 0 0
1490 1 21.13237013779808 7.701046657924932 0.3458605042221302 0 0 0
1491 1 21.13218056552385 7.703717981407914 2.712389576435278 0 0 0
1730 1 25.005008410579553 7.703024177123475 0.343733170957038 0 0 0
1970 1 28.859033613404407 7.706563411725931 0.34043681644450396 0 0 0
1971 1 28.866027377248912 7.701873419763589 2.7024325696494516 0 0 0
2210 1 32.72977622856476 7.70467000332905 0.33689462255460917 0 0 0
2211 1 32.72453450730871 7.705028336257222 2.7052454620022393 0 0 0
74 1 -3.9859303525192913 11.051405676214486 0.3339316041509394 0 0 0
314 1 -0.12003946593265807 11.048814067000748 0.33725208383476546 0 0 0
315 1 -0.12285775030573537 11.04694426973437 2.7075415690070628 0 0 0
554 1 3.7454340089839917 11.051507904029984 0.34089010847576984 0 0 0
555 1 3.7425251631208294 11.048139405277587 2.710288504514908 0 0 0
794 1 7.604845277149643 11.054800086346294 0.3413498402693503 0 0 0
1034 1 11.471635509458798 11.054319379444696 0.34422063148136745 0 0 0
1035 1 11.465060668535209 11.05546430480684 2.708471084324399 0 0 0
1274 1 15.337884086718535 11.04533841570581 0.33846106361941536 0 0 0
1514 1 19.198047819600323 11.050642429700078 0.3465622567991965 0 0 0
1515 1 19.20477163230305 11.048868382483588 2.71242543851405 0 0 0
1754 1 23.071361999851916 11.054791296083854 0.3477828697749725 0 0 0
1755 1 23.063870664021998 11.050868043481518 2.715150975942176 0 0 0
1994 1 26.930300660223715 11.050489618992753 0.33851320564945414 0 0 0
2234 1 30.800126182093116 11.055514871729262 0.3374272713401872 0 0 -1
98 1 -5.920787132629233 14.395488088511689 0.3374173715540056 0 0 0
99 1 -5.915622105346136 14.39668645894301 2.703270186857963 0 0 0
338 1 -2.054316390037674 14.39633851688518 0.346062975058435 0 0 0
578 1 1.8168019337928545 14.398585625275514 0.33948212098725905 0 0 0
818 1 5.673755659516625 14.397404183331448 0.33691726613869544 0 0 0
819 1 5.668604224510001 14.398599959289612 2.702015993374942 0 0 0
1058 1 9.536346086781949 14.398524523343532 0.3434575635337525 0 0 0
1298 1 13.40607315204899 14.39786743967895 0.33940161620197257 0 0 0
1538 1 17.273602898489166 14.39816298080471 0.33749838522722253 0 0 0
1539 1 17.267654641151683 14.39797059637345 2.703401790404966 0 0 0
1778 1 21.135549520040918 14.40322057136365 0.34407833077587113 0 0 0
1779 1 21.137376659453064 14.39587813237156 2.7081274555123773 0 0 0
2018 1 24.9996342096711 14.39690190992103 0.34420452486707787 0 0 0
2019 1 24.99874717665163 14.395516907649585 2.7042509980535225 0 0 0
2258 1 28.864330411143538 14.39894982002969 0.3386133926220613 0 0 0
2259 1 28.862372287052043 14.400041955276365 2.7000777691073785 0 0 0
122 1 -7.852284761216725 17.74213066945891 0.34298644926537303 0 0 0
123 1 -7.853573776807617 17.747374457303586 2.7060553164811028 0 0 0
362 1 -3.9801291194034327 17.747029199832838 0.34076063649710586 0 0 0
602 1 -0.12834711389664333 17.7447129013145 0.33976746731248353 0 0 0
603 1 -0.12079906810490523 17.743731615975523 2.703657512026381 0 0 0
843 1 3.7432861704148594 17.740081421153622 2.705315298719016 0 0 0
842 1 3.750684422069111 17.739126312327414 0.34126004266158816 0 0 0
1082 1 7.610118536103485 17.746559598936223 0.33458046636381494 0 0 0
1322 1 11.466985239613827 17.749718653092415 0.3420076212171202 0 0 0
1323 1 11.47462563424902 17.745153088168262 2.704677652489697 0 0 0
1562 1 15.33854637999088 17.74517749514459 0.34352688074371895 0 0 0
1802 1 19.205419578817743 17.743363258608962 0.340830444729595 0 0 0
